index,User_ID,Product_ID,Gender,Age,Occupation,City_Category,Stay_In_Current_City_Years,Marital_Status,Product_Category,Purchase,index,Store,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment
665,1000130,P00350442,M,40,17,B,3,1,2,3688,665.0,5.0,18-11-2011,307944.0,0.0,64.0,3.0,219.0,6.0
666,1000130,P00119542,M,40,17,B,3,1,8,2209,666.0,5.0,25-11-2011,507900.0,1.0,62.0,3.0,219.0,6.0
667,1000130,P00025442,M,40,17,B,3,1,1,19706,667.0,5.0,02-12-2011,376226.0,0.0,51.0,3.0,219.0,6.0
668,1000130,P00080342,M,40,17,B,3,1,1,15907,668.0,5.0,09-12-2011,367434.0,0.0,44.0,3.0,220.0,6.0
669,1000130,P00127642,M,40,17,B,3,1,1,19062,669.0,5.0,16-12-2011,379530.0,0.0,54.0,3.0,220.0,6.0
670,1000130,P00127242,M,40,17,B,3,1,1,15244,670.0,5.0,23-12-2011,458562.0,0.0,50.0,3.0,220.0,6.0
671,1000130,P00338542,M,40,17,B,3,1,1,19304,671.0,5.0,30-12-2011,349625.0,1.0,46.0,3.0,220.0,6.0
672,1000130,P00246142,M,40,17,B,3,1,1,19240,672.0,5.0,06-01-2012,312079.0,0.0,50.0,3.0,220.0,6.0
673,1000130,P00317642,M,40,17,B,3,1,1,19559,673.0,5.0,13-01-2012,291455.0,0.0,49.0,3.0,220.0,6.0
674,1000130,P00339542,M,40,17,B,3,1,1,19090,674.0,5.0,20-01-2012,287524.0,0.0,55.0,3.0,221.0,6.0
675,1000130,P00277442,M,40,17,B,3,1,1,15744,675.0,5.0,27-01-2012,295974.0,0.0,55.0,3.0,221.0,6.0
676,1000131,P00170642,M,21,4,C,4,0,5,6886,676.0,5.0,03-02-2012,333948.0,0.0,57.0,3.0,221.0,6.0
677,1000131,P00115442,M,21,4,C,4,0,8,8075,677.0,5.0,10-02-2012,349240.0,1.0,49.0,3.0,221.0,6.0
678,1000131,P00212742,M,21,4,C,4,0,5,8801,678.0,5.0,17-02-2012,356428.0,0.0,48.0,4.0,221.0,6.0
679,1000131,P00209842,M,21,4,C,4,0,5,8734,679.0,5.0,24-02-2012,312220.0,0.0,58.0,4.0,221.0,6.0
680,1000131,P00150742,M,21,4,C,4,0,8,5936,680.0,5.0,02-03-2012,359206.0,0.0,61.0,4.0,221.0,6.0
681,1000131,P00154642,M,21,4,C,4,0,8,5945,681.0,5.0,09-03-2012,347296.0,0.0,58.0,4.0,222.0,6.0
682,1000131,P00109342,M,21,4,C,4,0,5,5418,682.0,5.0,16-03-2012,339393.0,0.0,64.0,4.0,222.0,6.0
683,1000131,P00162642,M,21,4,C,4,0,5,6896,683.0,5.0,23-03-2012,321300.0,0.0,64.0,4.0,222.0,6.0
684,1000131,P00192542,M,21,4,C,4,0,1,7734,684.0,5.0,30-03-2012,331319.0,0.0,68.0,4.0,222.0,6.0
685,1000131,P00017042,M,21,4,C,4,0,8,8127,685.0,5.0,06-04-2012,402986.0,0.0,70.0,4.0,222.0,6.0
686,1000132,P00100842,M,30,17,C,1,0,5,8709,686.0,5.0,13-04-2012,351832.0,0.0,71.0,4.0,222.0,6.0
687,1000132,P00329442,M,30,17,C,1,0,5,8678,687.0,5.0,20-04-2012,330063.0,0.0,67.0,4.0,222.0,6.0
688,1000132,P00303842,M,30,17,C,1,0,5,5463,688.0,5.0,27-04-2012,324840.0,0.0,69.0,4.0,222.0,6.0
689,1000132,P00045842,M,30,17,C,1,0,5,3743,689.0,5.0,04-05-2012,360933.0,0.0,77.0,4.0,222.0,6.0
690,1000132,P00250242,M,30,17,C,1,0,5,8751,690.0,5.0,11-05-2012,333871.0,0.0,73.0,4.0,222.0,6.0
691,1000133,P00012542,F,30,0,C,1,1,5,6954,691.0,5.0,18-05-2012,336190.0,0.0,70.0,4.0,222.0,6.0
692,1000133,P00152442,F,30,0,C,1,1,8,9972,692.0,5.0,25-05-2012,341994.0,0.0,78.0,4.0,222.0,6.0
693,1000133,P00058442,F,30,0,C,1,1,5,7041,693.0,5.0,01-06-2012,359868.0,0.0,80.0,4.0,222.0,6.0
694,1000133,P00303842,F,30,0,C,1,1,5,8779,694.0,5.0,08-06-2012,341705.0,0.0,81.0,3.0,222.0,6.0
695,1000133,P00248342,F,30,0,C,1,1,8,7797,695.0,5.0,15-06-2012,327384.0,0.0,82.0,3.0,222.0,6.0
696,1000134,P00218642,M,30,0,C,3,1,5,3622,696.0,5.0,22-06-2012,325042.0,0.0,81.0,3.0,222.0,6.0
697,1000134,P00125942,M,30,0,C,3,1,1,15783,697.0,5.0,29-06-2012,329658.0,0.0,87.0,3.0,222.0,6.0
698,1000134,P00241542,M,30,0,C,3,1,1,3843,698.0,5.0,06-07-2012,341214.0,0.0,82.0,3.0,222.0,6.0
699,1000134,P00346442,M,30,0,C,3,1,1,3877,699.0,5.0,13-07-2012,316204.0,0.0,81.0,3.0,223.0,6.0
700,1000135,P00295942,M,21,4,C,1,1,2,16241,700.0,5.0,20-07-2012,321205.0,0.0,81.0,3.0,223.0,6.0
701,1000135,P00248942,M,21,4,C,1,1,1,19146,701.0,5.0,27-07-2012,306827.0,0.0,85.0,3.0,223.0,6.0
702,1000135,P00270142,M,21,4,C,1,1,5,3709,702.0,5.0,03-08-2012,324195.0,0.0,87.0,3.0,223.0,6.0
703,1000136,P0099042,M,21,2,B,3,0,5,8850,703.0,5.0,10-08-2012,306760.0,0.0,87.0,3.0,223.0,6.0
704,1000136,P00367142,M,21,2,B,3,0,11,1498,704.0,5.0,17-08-2012,314014.0,0.0,88.0,4.0,223.0,6.0
705,1000136,P00233342,M,21,2,B,3,0,1,4304,705.0,5.0,24-08-2012,320831.0,0.0,79.0,4.0,223.0,6.0
706,1000136,P00118842,M,21,2,B,3,0,5,7031,706.0,5.0,31-08-2012,344642.0,0.0,84.0,4.0,223.0,6.0
707,1000136,P00034842,M,21,2,B,3,0,5,1754,707.0,5.0,07-09-2012,350649.0,1.0,86.0,4.0,223.0,6.0
708,1000136,P00001142,M,21,2,B,3,0,5,3613,708.0,5.0,14-09-2012,299801.0,0.0,77.0,4.0,223.0,6.0
709,1000136,P00008842,M,21,2,B,3,0,1,15563,709.0,5.0,21-09-2012,307307.0,0.0,71.0,4.0,223.0,6.0
710,1000136,P00222142,M,21,2,B,3,0,5,7092,710.0,5.0,28-09-2012,310142.0,0.0,78.0,4.0,224.0,6.0
711,1000136,P00059442,M,21,2,B,3,0,6,16709,711.0,5.0,05-10-2012,343048.0,0.0,71.0,4.0,224.0,5.0
712,1000136,P00189842,M,21,2,B,3,0,3,5596,712.0,5.0,12-10-2012,325345.0,0.0,66.0,4.0,224.0,5.0
713,1000136,P00074142,M,21,2,B,3,0,3,8224,713.0,5.0,19-10-2012,313358.0,0.0,69.0,4.0,224.0,5.0
714,1000136,P00051942,M,21,2,B,3,0,5,6901,714.0,5.0,26-10-2012,319551.0,0.0,72.0,4.0,224.0,5.0
715,1000136,P00013742,M,21,2,B,3,0,5,5289,715.0,6.0,05-02-2010,1652635.0,0.0,40.0,3.0,213.0,7.0
716,1000136,P00321742,M,21,2,B,3,0,5,5228,716.0,6.0,12-02-2010,1606284.0,1.0,41.0,3.0,213.0,7.0
717,1000137,P00250842,F,48,6,C,4,1,8,8126,717.0,6.0,19-02-2010,1567138.0,0.0,44.0,3.0,213.0,7.0
718,1000137,P00198742,F,48,6,C,4,1,1,11446,718.0,6.0,26-02-2010,1432953.0,0.0,47.0,3.0,213.0,7.0
719,1000137,P00010742,F,48,6,C,4,1,1,15334,719.0,6.0,05-03-2010,1601349.0,0.0,50.0,3.0,213.0,7.0
720,1000137,P00303342,F,48,6,C,4,1,1,15739,720.0,6.0,12-03-2010,1558621.0,0.0,59.0,3.0,213.0,7.0
721,1000137,P00004242,F,48,6,C,4,1,1,11809,721.0,6.0,19-03-2010,1693059.0,0.0,57.0,3.0,213.0,7.0
722,1000137,P00173942,F,48,6,C,4,1,1,11814,722.0,6.0,26-03-2010,1472033.0,0.0,54.0,3.0,213.0,7.0
723,1000137,P00058442,F,48,6,C,4,1,5,6938,723.0,6.0,02-04-2010,1770334.0,0.0,65.0,3.0,212.0,7.0
724,1000137,P00124642,F,48,6,C,4,1,16,16828,724.0,6.0,09-04-2010,1667182.0,0.0,66.0,3.0,212.0,7.0
725,1000137,P00026042,F,48,6,C,4,1,8,8066,725.0,6.0,16-04-2010,1519846.0,0.0,66.0,3.0,212.0,7.0
726,1000138,P00113242,M,21,20,C,1,1,1,19391,726.0,6.0,23-04-2010,1540436.0,0.0,64.0,3.0,212.0,7.0
727,1000138,P00081142,M,21,20,C,1,1,6,12146,727.0,6.0,30-04-2010,1498080.0,0.0,69.0,3.0,212.0,7.0
728,1000138,P00135742,M,21,20,C,1,1,6,19977,728.0,6.0,07-05-2010,1619920.0,0.0,74.0,3.0,212.0,7.0
729,1000139,P00329542,F,30,20,C,2,0,1,7773,729.0,6.0,14-05-2010,1524059.0,0.0,75.0,3.0,212.0,7.0
730,1000139,P00249642,F,30,20,C,2,0,3,8314,730.0,6.0,21-05-2010,1531938.0,0.0,75.0,3.0,212.0,7.0
731,1000139,P00020142,F,30,20,C,2,0,7,21002,731.0,6.0,28-05-2010,1644471.0,0.0,79.0,3.0,212.0,7.0
732,1000139,P00274942,F,30,20,C,2,0,8,9746,732.0,6.0,04-06-2010,1857380.0,0.0,79.0,3.0,213.0,7.0
733,1000139,P00110842,F,30,20,C,2,0,1,15239,733.0,6.0,11-06-2010,1685652.0,0.0,82.0,3.0,213.0,7.0
734,1000139,P00121342,F,30,20,C,2,0,1,15795,734.0,6.0,18-06-2010,1677248.0,0.0,84.0,3.0,213.0,7.0
735,1000139,P00121642,F,30,20,C,2,0,5,8778,735.0,6.0,25-06-2010,1640682.0,0.0,84.0,3.0,213.0,7.0
736,1000139,P00159542,F,30,20,C,2,0,10,23595,736.0,6.0,02-07-2010,1759777.0,0.0,80.0,3.0,213.0,7.0
737,1000139,P00115142,F,30,20,C,2,0,1,19117,737.0,6.0,09-07-2010,1690318.0,0.0,81.0,3.0,213.0,7.0
738,1000139,P00044442,F,30,20,C,2,0,1,15688,738.0,6.0,16-07-2010,1560121.0,0.0,84.0,3.0,213.0,7.0
739,1000139,P00227542,F,30,20,C,2,0,13,928,739.0,6.0,23-07-2010,1585241.0,0.0,84.0,3.0,213.0,7.0
740,1000139,P00127842,F,30,20,C,2,0,1,15311,740.0,6.0,30-07-2010,1532309.0,0.0,81.0,3.0,213.0,7.0
741,1000139,P00241642,F,30,20,C,2,0,1,19621,741.0,6.0,06-08-2010,1633242.0,0.0,87.0,3.0,213.0,7.0
742,1000139,P00226742,F,30,20,C,2,0,11,1558,742.0,6.0,13-08-2010,1547655.0,0.0,87.0,3.0,213.0,7.0
743,1000140,P00062842,F,40,1,B,3,0,1,3843,743.0,6.0,20-08-2010,1539930.0,0.0,87.0,3.0,213.0,7.0
744,1000140,P00084642,F,40,1,B,3,0,13,770,744.0,6.0,27-08-2010,1450766.0,0.0,86.0,3.0,213.0,7.0
745,1000142,P00192042,M,30,7,A,2,0,5,5267,745.0,6.0,03-09-2010,1510925.0,0.0,82.0,3.0,213.0,7.0
746,1000142,P00002542,M,30,7,A,2,0,8,4072,746.0,6.0,10-09-2010,1424225.0,1.0,79.0,3.0,213.0,7.0
747,1000142,P00028842,M,30,7,A,2,0,6,20214,747.0,6.0,17-09-2010,1308538.0,0.0,82.0,3.0,213.0,7.0
748,1000142,P00184942,M,30,7,A,2,0,1,12025,748.0,6.0,24-09-2010,1275592.0,0.0,76.0,3.0,213.0,7.0
749,1000142,P00025442,M,30,7,A,2,0,1,15212,749.0,6.0,01-10-2010,1328469.0,0.0,71.0,3.0,213.0,7.0
750,1000143,P00250242,M,21,3,C,0,0,5,7170,750.0,6.0,08-10-2010,1360318.0,0.0,65.0,3.0,213.0,7.0
751,1000143,P00184942,M,21,3,C,0,0,1,19662,751.0,6.0,15-10-2010,1344581.0,0.0,69.0,3.0,213.0,7.0
752,1000143,P00284642,M,21,3,C,0,0,5,6951,752.0,6.0,22-10-2010,1332717.0,0.0,71.0,3.0,213.0,7.0
753,1000145,P00250342,M,21,4,C,4,0,16,16772,753.0,6.0,29-10-2010,1385324.0,0.0,70.0,3.0,213.0,7.0
754,1000145,P00317842,M,21,4,C,4,0,8,5953,754.0,6.0,05-11-2010,1505442.0,0.0,60.0,3.0,213.0,7.0
755,1000145,P00214142,M,21,4,C,4,0,8,9756,755.0,6.0,12-11-2010,1495536.0,0.0,62.0,3.0,214.0,7.0
756,1000145,P00248342,M,21,4,C,4,0,8,2159,756.0,6.0,19-11-2010,1518841.0,0.0,53.0,3.0,213.0,7.0
757,1000146,P00248942,F,40,20,B,3,1,1,15659,757.0,6.0,26-11-2010,2267452.0,1.0,66.0,3.0,213.0,7.0
758,1000146,P00188542,F,40,20,B,3,1,5,5247,758.0,6.0,03-12-2010,1677067.0,0.0,52.0,3.0,213.0,7.0
759,1000146,P00081142,F,40,20,B,3,1,6,16004,759.0,6.0,10-12-2010,1834738.0,0.0,48.0,3.0,213.0,7.0
760,1000146,P00088242,F,40,20,B,3,1,6,12053,760.0,6.0,17-12-2010,2090269.0,0.0,52.0,3.0,213.0,7.0
761,1000146,P00223842,F,40,20,B,3,1,2,3489,761.0,6.0,24-12-2010,2727575.0,0.0,55.0,3.0,213.0,7.0
762,1000146,P00121042,F,40,20,B,3,1,15,16616,762.0,6.0,31-12-2010,1464050.0,1.0,49.0,3.0,213.0,7.0
763,1000146,P00027142,F,40,20,B,3,1,8,7968,763.0,6.0,07-01-2011,1350442.0,0.0,48.0,3.0,213.0,7.0
764,1000146,P00114142,F,40,20,B,3,1,8,9932,764.0,6.0,14-01-2011,1306195.0,0.0,38.0,3.0,213.0,7.0
765,1000146,P00116742,F,40,20,B,3,1,11,2944,765.0,6.0,21-01-2011,1261253.0,0.0,46.0,3.0,213.0,7.0
766,1000146,P00289642,F,40,20,B,3,1,8,8057,766.0,6.0,28-01-2011,1287035.0,0.0,45.0,3.0,214.0,7.0
767,1000146,P00118442,F,40,20,B,3,1,1,15347,767.0,6.0,04-02-2011,1514999.0,0.0,41.0,3.0,214.0,7.0
768,1000146,P00227742,F,40,20,B,3,1,5,7110,768.0,6.0,11-02-2011,1486920.0,1.0,39.0,3.0,214.0,7.0
769,1000146,P00127542,F,40,20,B,3,1,1,3836,769.0,6.0,18-02-2011,1572118.0,0.0,60.0,3.0,215.0,7.0
770,1000146,P00010842,F,40,20,B,3,1,8,9885,770.0,6.0,25-02-2011,1422600.0,0.0,63.0,3.0,215.0,7.0
771,1000146,P00323942,F,40,20,B,3,1,8,9832,771.0,6.0,04-03-2011,1502618.0,0.0,60.0,3.0,215.0,7.0
772,1000146,P00101142,F,40,20,B,3,1,8,7892,772.0,6.0,11-03-2011,1494497.0,0.0,58.0,3.0,216.0,7.0
773,1000146,P00203142,F,40,20,B,3,1,16,16813,773.0,6.0,18-03-2011,1685375.0,0.0,65.0,3.0,216.0,7.0
774,1000146,P00112342,F,40,20,B,3,1,13,959,774.0,6.0,25-03-2011,1438466.0,0.0,71.0,3.0,216.0,7.0
775,1000146,P00129642,F,40,20,B,3,1,5,5381,775.0,6.0,01-04-2011,1459277.0,0.0,62.0,4.0,216.0,7.0
776,1000146,P00178642,F,40,20,B,3,1,5,7055,776.0,6.0,08-04-2011,1534594.0,0.0,70.0,4.0,217.0,7.0
777,1000146,P00288442,F,40,20,B,3,1,5,6866,777.0,6.0,15-04-2011,1448797.0,0.0,73.0,4.0,217.0,7.0
778,1000146,P00274042,F,40,20,B,3,1,1,19177,778.0,6.0,22-04-2011,1639359.0,0.0,74.0,4.0,217.0,7.0
779,1000146,P00091842,F,40,20,B,3,1,8,7805,779.0,6.0,29-04-2011,1479250.0,0.0,75.0,4.0,217.0,7.0
780,1000146,P00320442,F,40,20,B,3,1,6,8667,780.0,6.0,06-05-2011,1504652.0,0.0,65.0,4.0,217.0,7.0
781,1000147,P00184942,M,21,4,B,4,0,1,19474,781.0,6.0,13-05-2011,1453186.0,0.0,77.0,4.0,218.0,7.0
782,1000147,P00016042,M,21,4,B,4,0,1,11916,782.0,6.0,20-05-2011,1382784.0,0.0,72.0,4.0,217.0,7.0
783,1000147,P00214242,M,21,4,B,4,0,1,7589,783.0,6.0,27-05-2011,1523979.0,0.0,81.0,4.0,217.0,7.0
784,1000147,P00110742,M,21,4,B,4,0,1,15308,784.0,6.0,03-06-2011,1705506.0,0.0,84.0,4.0,217.0,7.0
785,1000147,P00008542,M,21,4,B,4,0,2,9614,785.0,6.0,10-06-2011,1598644.0,0.0,84.0,4.0,217.0,7.0
786,1000147,P00352142,M,21,4,B,4,0,1,15387,786.0,6.0,17-06-2011,1622150.0,0.0,87.0,4.0,217.0,7.0
787,1000147,P00150942,M,21,4,B,4,0,6,20585,787.0,6.0,24-06-2011,1543366.0,0.0,86.0,4.0,217.0,7.0
788,1000148,P00184942,M,53,17,B,3,1,1,19031,788.0,6.0,01-07-2011,1694551.0,0.0,87.0,4.0,217.0,7.0
789,1000148,P00118442,M,53,17,B,3,1,1,15671,789.0,6.0,08-07-2011,1709374.0,0.0,88.0,3.0,217.0,7.0
790,1000148,P00317442,M,53,17,B,3,1,1,15289,790.0,6.0,15-07-2011,1526801.0,0.0,89.0,4.0,217.0,7.0
791,1000148,P00063342,M,53,17,B,3,1,1,12101,791.0,6.0,22-07-2011,1526506.0,0.0,88.0,4.0,217.0,7.0
792,1000148,P00042142,M,53,17,B,3,1,1,15383,792.0,6.0,29-07-2011,1483991.0,0.0,90.0,4.0,217.0,7.0
793,1000148,P00047242,M,53,17,B,3,1,1,19608,793.0,6.0,05-08-2011,1601585.0,0.0,91.0,4.0,217.0,7.0
794,1000148,P00114542,M,53,17,B,3,1,5,1827,794.0,6.0,12-08-2011,1484995.0,0.0,90.0,4.0,217.0,7.0
795,1000148,P00156742,M,53,17,B,3,1,5,1787,795.0,6.0,19-08-2011,1493544.0,0.0,89.0,4.0,217.0,7.0
796,1000148,P00119242,M,53,17,B,3,1,18,2318,796.0,6.0,26-08-2011,1420405.0,0.0,90.0,4.0,217.0,7.0
797,1000148,P00190742,M,53,17,B,3,1,3,8287,797.0,6.0,02-09-2011,1481619.0,0.0,91.0,4.0,217.0,7.0
798,1000148,P00199442,M,53,17,B,3,1,5,8812,798.0,6.0,09-09-2011,1483574.0,1.0,80.0,4.0,217.0,7.0
799,1000148,P00193042,M,53,17,B,3,1,5,7114,799.0,6.0,16-09-2011,1351408.0,0.0,85.0,4.0,218.0,7.0
800,1000148,P00327842,M,53,17,B,3,1,8,7799,800.0,6.0,23-09-2011,1336045.0,0.0,78.0,3.0,218.0,7.0
801,1000148,P00005042,M,53,17,B,3,1,6,8657,801.0,6.0,30-09-2011,1307552.0,0.0,83.0,3.0,218.0,7.0
802,1000148,P00057242,M,53,17,B,3,1,5,5375,802.0,6.0,07-10-2011,1481739.0,0.0,74.0,3.0,219.0,7.0
803,1000148,P00074442,M,53,17,B,3,1,1,11715,803.0,6.0,14-10-2011,1386521.0,0.0,71.0,3.0,219.0,7.0
804,1000148,P00214342,M,53,17,B,3,1,5,7021,804.0,6.0,21-10-2011,1417922.0,0.0,69.0,3.0,219.0,7.0
805,1000148,P00036542,M,53,17,B,3,1,4,2141,805.0,6.0,28-10-2011,1419445.0,0.0,70.0,3.0,219.0,7.0
806,1000148,P00181842,M,53,17,B,3,1,11,6053,806.0,6.0,04-11-2011,1523420.0,0.0,59.0,3.0,219.0,7.0
807,1000148,P00304742,M,53,17,B,3,1,8,5955,807.0,6.0,11-11-2011,1536177.0,0.0,61.0,3.0,220.0,7.0
808,1000149,P00109242,M,30,1,B,2,1,6,15969,808.0,6.0,18-11-2011,1524390.0,0.0,64.0,3.0,220.0,7.0
809,1000149,P00289342,M,30,1,B,2,1,5,5267,809.0,6.0,25-11-2011,2249812.0,1.0,63.0,3.0,220.0,7.0
810,1000149,P00213742,M,30,1,B,2,1,8,6151,810.0,6.0,02-12-2011,1688531.0,0.0,51.0,3.0,220.0,7.0
811,1000149,P00293242,M,30,1,B,2,1,8,6018,811.0,6.0,09-12-2011,1903385.0,0.0,44.0,3.0,221.0,7.0
812,1000149,P00163842,M,30,1,B,2,1,8,6140,812.0,6.0,16-12-2011,2034696.0,0.0,53.0,3.0,221.0,7.0
813,1000149,P00046142,M,30,1,B,2,1,1,19091,813.0,6.0,23-12-2011,2644633.0,0.0,49.0,3.0,221.0,7.0
814,1000149,P00028242,M,30,1,B,2,1,6,20538,814.0,6.0,30-12-2011,1598081.0,1.0,47.0,3.0,221.0,7.0
815,1000149,P00028542,M,30,1,B,2,1,6,16137,815.0,6.0,06-01-2012,1395340.0,0.0,51.0,3.0,221.0,6.0
816,1000149,P00051442,M,30,1,B,2,1,8,10024,816.0,6.0,13-01-2012,1344243.0,0.0,48.0,3.0,221.0,6.0
817,1000149,P00100842,M,30,1,B,2,1,5,7047,817.0,6.0,20-01-2012,1326256.0,0.0,55.0,3.0,222.0,6.0
818,1000149,P00184442,M,30,1,B,2,1,1,15571,818.0,6.0,27-01-2012,1315611.0,0.0,54.0,3.0,222.0,6.0
819,1000149,P00345842,M,30,1,B,2,1,2,16235,819.0,6.0,03-02-2012,1496306.0,0.0,57.0,3.0,222.0,6.0
820,1000149,P00323942,M,30,1,B,2,1,8,9993,820.0,6.0,10-02-2012,1620604.0,1.0,49.0,3.0,222.0,6.0
821,1000149,P00137542,M,30,1,B,2,1,1,15161,821.0,6.0,17-02-2012,1632616.0,0.0,49.0,4.0,222.0,6.0
822,1000149,P00030842,M,30,1,B,2,1,1,7835,822.0,6.0,24-02-2012,1465188.0,0.0,59.0,4.0,222.0,6.0
823,1000149,P00150342,M,30,1,B,2,1,8,6188,823.0,6.0,02-03-2012,1550386.0,0.0,60.0,4.0,222.0,6.0
824,1000149,P00369742,M,30,1,B,2,1,5,8752,824.0,6.0,09-03-2012,1569304.0,0.0,58.0,4.0,223.0,6.0
825,1000149,P00069042,M,30,1,B,2,1,3,10715,825.0,6.0,16-03-2012,1748010.0,0.0,63.0,4.0,223.0,6.0
826,1000149,P00277942,M,30,1,B,2,1,1,15210,826.0,6.0,23-03-2012,1495144.0,0.0,64.0,4.0,223.0,6.0
827,1000149,P00283942,M,30,1,B,2,1,5,6998,827.0,6.0,30-03-2012,1508933.0,0.0,68.0,4.0,223.0,6.0
828,1000149,P00207042,M,30,1,B,2,1,5,7064,828.0,6.0,06-04-2012,1840131.0,0.0,72.0,4.0,223.0,6.0
829,1000149,P00350342,M,30,1,B,2,1,1,15165,829.0,6.0,13-04-2012,1616394.0,0.0,71.0,4.0,223.0,6.0
830,1000150,P00294542,M,40,7,B,0,1,8,5865,830.0,6.0,20-04-2012,1456073.0,0.0,69.0,4.0,223.0,6.0
831,1000150,P00174442,M,40,7,B,0,1,5,8697,831.0,6.0,27-04-2012,1456221.0,0.0,72.0,4.0,223.0,6.0
832,1000150,P00033642,M,40,7,B,0,1,5,8798,832.0,6.0,04-05-2012,1543461.0,0.0,78.0,4.0,223.0,6.0
833,1000150,P00025442,M,40,7,B,0,1,1,15255,833.0,6.0,11-05-2012,1517076.0,0.0,73.0,4.0,223.0,6.0
834,1000150,P00120042,M,40,7,B,0,1,1,15697,834.0,6.0,18-05-2012,1513636.0,0.0,70.0,4.0,223.0,6.0
835,1000150,P00086042,M,40,7,B,0,1,8,8009,835.0,6.0,25-05-2012,1603793.0,0.0,78.0,4.0,223.0,6.0
836,1000150,P00198142,M,40,7,B,0,1,2,13272,836.0,6.0,01-06-2012,1681121.0,0.0,80.0,4.0,223.0,6.0
837,1000150,P00057742,M,40,7,B,0,1,2,16061,837.0,6.0,08-06-2012,1696620.0,0.0,80.0,3.0,223.0,6.0
838,1000150,P00101942,M,40,7,B,0,1,8,7995,838.0,6.0,15-06-2012,1642247.0,0.0,82.0,3.0,223.0,6.0
839,1000150,P00113342,M,40,7,B,0,1,1,15590,839.0,6.0,22-06-2012,1618272.0,0.0,81.0,3.0,223.0,6.0
840,1000151,P00112142,F,30,20,A,1,1,1,12063,840.0,6.0,29-06-2012,1648863.0,0.0,87.0,3.0,223.0,6.0
841,1000151,P00062842,F,30,20,A,1,1,1,11653,841.0,6.0,06-07-2012,1876359.0,0.0,83.0,3.0,223.0,6.0
842,1000151,P00052642,F,30,20,A,1,1,5,7011,842.0,6.0,13-07-2012,1588142.0,0.0,80.0,3.0,224.0,6.0
843,1000151,P00021642,F,30,20,A,1,1,8,6089,843.0,6.0,20-07-2012,1574362.0,0.0,82.0,3.0,224.0,6.0
844,1000151,P00007342,F,30,20,A,1,1,8,5844,844.0,6.0,27-07-2012,1513229.0,0.0,86.0,3.0,224.0,6.0
845,1000151,P00154742,F,30,20,A,1,1,8,8124,845.0,6.0,03-08-2012,1627275.0,0.0,88.0,3.0,224.0,6.0
846,1000151,P00016342,F,30,20,A,1,1,1,11977,846.0,6.0,10-08-2012,1588381.0,0.0,87.0,3.0,224.0,6.0
847,1000151,P00141842,F,30,20,A,1,1,5,7179,847.0,6.0,17-08-2012,1543050.0,0.0,88.0,4.0,224.0,6.0
848,1000151,P00197442,F,30,20,A,1,1,8,1990,848.0,6.0,24-08-2012,1501095.0,0.0,79.0,4.0,224.0,6.0
849,1000151,P00048642,F,30,20,A,1,1,5,5471,849.0,6.0,31-08-2012,1577440.0,0.0,84.0,4.0,224.0,6.0
850,1000151,P00000642,F,30,20,A,1,1,1,15678,850.0,6.0,07-09-2012,1608077.0,1.0,86.0,4.0,224.0,6.0
851,1000151,P00358742,F,30,20,A,1,1,5,6894,851.0,6.0,14-09-2012,1375167.0,0.0,76.0,4.0,224.0,6.0
852,1000151,P00370342,F,30,20,A,1,1,8,7964,852.0,6.0,21-09-2012,1425604.0,0.0,71.0,4.0,224.0,6.0
853,1000151,P00138542,F,30,20,A,1,1,5,8707,853.0,6.0,28-09-2012,1369131.0,0.0,78.0,4.0,225.0,6.0
854,1000151,P00031442,F,30,20,A,1,1,5,8575,854.0,6.0,05-10-2012,1518178.0,0.0,71.0,4.0,225.0,5.0
855,1000151,P00128242,F,30,20,A,1,1,5,7035,855.0,6.0,12-10-2012,1459397.0,0.0,65.0,4.0,225.0,5.0
856,1000151,P00221342,F,30,20,A,1,1,1,11493,856.0,6.0,19-10-2012,1436884.0,0.0,70.0,4.0,225.0,5.0
857,1000151,P00211142,F,30,20,A,1,1,5,5180,857.0,6.0,26-10-2012,1431426.0,0.0,72.0,4.0,225.0,5.0
858,1000151,P00152742,F,30,20,A,1,1,5,7009,858.0,7.0,05-02-2010,496725.0,0.0,11.0,3.0,189.0,9.0
859,1000151,P00211042,F,30,20,A,1,1,5,5205,859.0,7.0,12-02-2010,524105.0,1.0,26.0,3.0,189.0,9.0
860,1000151,P00245642,F,30,20,A,1,1,5,7175,860.0,7.0,19-02-2010,506761.0,0.0,27.0,3.0,190.0,9.0
861,1000151,P00148342,F,30,20,A,1,1,5,7159,861.0,7.0,26-02-2010,496083.0,0.0,25.0,3.0,190.0,9.0
862,1000151,P00085242,F,30,20,A,1,1,8,6129,862.0,7.0,05-03-2010,491420.0,0.0,36.0,3.0,190.0,9.0
863,1000151,P00134342,F,30,20,A,1,1,5,7087,863.0,7.0,12-03-2010,480452.0,0.0,27.0,3.0,190.0,9.0
864,1000152,P00159942,M,21,4,A,3,0,5,8744,864.0,7.0,19-03-2010,574450.0,0.0,29.0,3.0,190.0,9.0
865,1000153,P00031642,M,9,10,C,0,0,5,8588,865.0,7.0,26-03-2010,514732.0,0.0,23.0,3.0,190.0,9.0
866,1000153,P00059442,M,9,10,C,0,0,6,20679,866.0,7.0,02-04-2010,561145.0,0.0,38.0,3.0,190.0,9.0
